logP,BP,MW,1DmMW,1Dx,1Dy,1Dz,1Du,1Ds,L1D,1DRatio,Flow,GV1DT1,GV1DT2,GV1DT3,GV1DT4,GV1DT5,GV1DRT,dV1D2,dV1D3,dV1D4
"1,86","213,2","150,17","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"2,55","222,9","170,25","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"1,36","308,3","164,24","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"2,55","222,9","152,1494","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"3,47","281,41","198,3019","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"4,73","291,1","204,35","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"5,2","278,4","204,36","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"3,2","330,97","204,26","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"1,51","197,65","116,16","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"1,41","149,05","102,174","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"1,41","134,47","102,174","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"1,33","156,7","100,16","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"1,56","151,65","102,162","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"2,16","152,8","114,18","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"2,55",171,"128,212","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"2,16","226,43","138,21","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"3,12","214,72","148,24","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"2,3","231,2","135,1863","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"2,54","235,21","170,2487","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"2,3","212,77","156,22","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"2,93","258,09","170,25","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"2,85","262,57","182,26","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"2,69","235,65","170,25","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"1,9",169,"142,2","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"2,77",199,"172,26","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"2,69","235,65","170,13068","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"2,93","258,09","184,2788","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"1,6","162,41","130,18","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"3,29","191,35","136,23","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"4,73","291,1","204,35","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
3,"167,68","136,23","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"2,5","267,84","154,25","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"3,31",181,"136,24","80,2",19,74,64,93,62,20,125,"1,2","0,00020594635172","0,00020594635172","0,00027079398095","0,000294190529042","0,000294190529042","0,000252293131031","2,81661545947554E-06","2,11985783428197E-05",0
"3,76",151,"128,2","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"4,15","174,75","142,29","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"4,54","195,9","156,31","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"5,32",234,"184,37","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"1,56","151,65","102,162","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,73","215,2","144,26","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,12",230,"158,28","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,51",243,"172,31","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,9",259,"186,34","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"1,33","159,2","100,16","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,51","228,66","142,24","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,9","251,54","156,26","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,29","274,42","170,29","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,68","297,3","184,32","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"4,07","320,18","198,3449","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"1,33","154,7","100,16","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"1,33","156,7","100,16","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"1,33","157,2","100,16","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,11","197,86","128,21","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,16","152,8","114,18","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,55",171,"128,212","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,94",195,"142,2386","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,33",207,"156,2","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,72",225,"170,29","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"4,11",257,"184,32","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"4,5",280,"198,34","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"4,89",302,"212,37","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"5,28",285,"226,4","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"5,67","297,5","240,42","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"1,54","146,7","98,14","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,71","89,2","140,22","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,1","208,02","154,25","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,49","230,9","168,28","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,88","253,78","182,3","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"4,27","276,66","196,33","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"4,66","299,54","210,36","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"5,44","345,3","238,41","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,1","208,02","154,25","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,49","230,9","168,28","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,88","253,78","182,3","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"4,66","299,54","210,36","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,1","208,02","154,25","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,49","230,9","168,28","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"1,43","195,2","120,15","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,42","237,2","148,2","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,42","245,48","148,2017","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
3,"172,62","136,234","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
3,163,"136,23","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
3,"163,7","136,23","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
3,"167,68","136,23","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,48","167,2","136,23","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,01",155,"138,21","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,61",177,"120,1916","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
3,"173,5","136,23","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"1,91",169,"142,09938","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,12","180,65","134,21","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,56","165,4","120,19","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,31",181,"136,24","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,74","176,6","154,249","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,31","183,2","136,23","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"1,88","278,63","170,2487","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,45",188,"136,23","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"4,31","197,87","154,29","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"1,88","278,63","170,2487","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"4,34",192,"152,23","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,94","200,15","142,24","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,67","198,8","154,25","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,21","102,7","152,23","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,18","235,5","150,22","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,68","227,73","170,25186","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,91","231,05","190,28","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,52","192,03","152,23","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,52","192,03","152,23","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,4","204,2","152,23","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,42","205,6","148,24","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"1,97","260,17","152,2334","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,5","89,2","154,25","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,5","267,84","154,25","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"2,87","284,01","156,26","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"5,09",234,"184,37","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,72","232,15","170,29","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"4,27","288,69","204,36","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,69","244,15","200,32","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"4,58","303,33","204,35","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,66","310,78","192,3","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"4,5","263,2","198,34","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"4,65","283,21","204,35","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"4,4","363,31","222,37","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,94","319,88","220,35","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"3,92","391,85","222,366","204,4",30,72,62,96,65,30,250,2,"0,000215117345884","0,000215117345884","0,000269182553862","0,00029039199736","0,00029039199736","0,000254389138222","1,81999210727557E-06","8,55226274219823E-06",0
"1,15","289,64","151,2056","80,2",19,74,64,93,62,29,320,"1,5","0,000219642307166","0,000219642307166","0,000258550884704","0,000294190529042","0,000294190529042","0,000258550884704","1,97518873139541E-06","2,28311199399765E-06",0
"0,23","153,05","74,0819","80,2",19,74,64,93,62,29,320,"1,5","0,000219642307166","0,000219642307166","0,000258550884704","0,000294190529042","0,000294190529042","0,000258550884704","1,97518873139541E-06","2,28311199399765E-06",0
"-0,51","221,85","59,07","80,2",19,74,64,93,62,29,320,"1,5","0,000219642307166","0,000219642307166","0,000258550884704","0,000294190529042","0,000294190529042","0,000258550884704","1,97518873139541E-06","2,28311199399765E-06",0
"1,15","147,05","93,0834","80,2",19,74,64,93,62,29,320,"1,5","0,000219642307166","0,000219642307166","0,000258550884704","0,000294190529042","0,000294190529042","0,000258550884704","1,97518873139541E-06","2,28311199399765E-06",0
"2,09","164,05","97,16","80,2",19,74,64,93,62,29,320,"1,5","0,000219642307166","0,000219642307166","0,000258550884704","0,000294190529042","0,000294190529042","0,000258550884704","1,97518873139541E-06","2,28311199399765E-06",0
"2,48","182,85","111,19","80,2",19,74,64,93,62,29,320,"1,5","0,000219642307166","0,000219642307166","0,000258550884704","0,000294190529042","0,000294190529042","0,000258550884704","1,97518873139541E-06","2,28311199399765E-06",0
"0,95","242,55","104,1094","80,2",19,74,64,93,62,29,320,"1,5","0,000219642307166","0,000219642307166","0,000258550884704","0,000294190529042","0,000294190529042","0,000258550884704","1,97518873139541E-06","2,28311199399765E-06",0
